,label,accuracy,confidence,response_time,contribution
404,n01443537,1,0.6403149366378784,0.35958043348859536,0.6403149366378784
405,n01494475,1,0.9522573351860046,0.359808958957832,0.9522573351860046
406,n01440764,1,0.9845172762870789,0.3884487757472443,0.9845172762870789
407,n01484850,1,0.9647507667541504,0.380014613151844,0.9647507667541504
408,n01440764,1,0.9996992349624634,0.38721696743194334,0.9996992349624634
409,n01440764,1,0.9857475161552429,0.37763130877269263,0.9857475161552429
410,n01494475,1,0.9514552354812622,0.3682191345840428,0.9514552354812622
411,n01443537,0,0.0,0.38951760150538123,0.0
412,n01484850,1,0.7151102423667908,0.38470121758321607,0.7151102423667908
413,n01494475,1,0.9962795376777649,0.3712151305417606,0.9962795376777649
414,n01484850,1,0.7819686532020569,0.3733191489444342,0.7819686532020569
415,n01494475,1,0.9851962327957153,0.37175694520950026,0.9851962327957153
416,n01491361,1,0.9749753475189209,0.3706113382869606,0.9749753475189209
417,n01484850,0,0.0,0.3543416724725847,0.8052147626876831
418,n01484850,1,0.8947749137878418,0.371119975704258,0.8947749137878418
419,n01494475,1,0.9854859113693237,0.36574862165515165,0.9854859113693237
420,n01494475,1,0.30841779708862305,0.37192445439801886,0.30841779708862305
421,n01484850,1,0.9641680121421814,0.3990787216250619,0.9641680121421814
422,n01440764,1,0.9983401298522949,0.36697113197483633,0.9983401298522949
423,n01440764,1,0.9654955863952637,0.37360848356924914,0.9654955863952637
424,n01484850,1,0.941720724105835,0.3603071181195625,0.941720724105835
425,n01440764,1,0.9995624423027039,0.367367088864206,0.9995624423027039
426,n01484850,1,0.84397292137146,0.37772772929144555,0.84397292137146
427,n01491361,1,0.9079128503799438,0.3502532602384009,0.9079128503799438
428,n01443537,1,0.9901289343833923,0.3862669761473018,0.9901289343833923
429,n01443537,0,0.0,0.3825596903147855,0.0
430,n01440764,1,0.9744417071342468,0.35565988117461117,0.9744417071342468
431,n01440764,1,0.5888896584510803,0.3825574815743484,0.5888896584510803
432,n01440764,0,0.0,0.3892942886049813,0.0
433,n01440764,0,0.0,0.38582447341197673,0.0
434,n01491361,1,0.9286949634552002,0.3724225720121894,0.9286949634552002
435,n01440764,1,0.9706590175628662,0.3682256669758325,0.9706590175628662
436,n01484850,1,0.9477486610412598,0.3911092506491093,0.9477486610412598
437,n01440764,1,0.9976861476898193,0.44564285980968793,0.9976861476898193
438,n01494475,1,0.9375201463699341,0.37713363801206895,0.9375201463699341
439,n01494475,0,0.0,0.3687302196531754,0.0
440,n01443537,1,0.7865954041481018,0.35797174767174494,0.7865954041481018
441,n01440764,1,0.9979093670845032,0.37179181754123614,0.9979093670845032
442,n01484850,0,0.0,0.3816889792183252,0.41765427589416504
443,n01494475,1,0.6906517148017883,0.3661297441377096,0.6906517148017883
444,n01491361,1,0.9518615007400513,0.3661124384964253,0.9518615007400513
445,n01491361,1,0.6871499419212341,0.3764034400603524,0.6871499419212341
446,n01443537,1,0.9870725870132446,0.38469688572258665,0.9870725870132446
447,n01484850,1,0.9647507667541504,0.35699328978475153,0.9647507667541504
448,n01484850,1,0.9769665598869324,0.38233242614045615,0.9769665598869324
449,n01443537,1,0.9962078332901001,0.38992622766157653,0.9962078332901001
450,n01491361,1,0.8242802619934082,0.3896085250378897,0.8242802619934082
451,n01491361,1,0.8757086992263794,0.37431454025885524,0.8757086992263794
452,n01491361,1,0.9913790225982666,0.3907883848073638,0.9913790225982666
453,n01494475,1,0.9529863595962524,0.36714360939404217,0.9529863595962524
454,n01443537,0,0.0,0.3912338233793636,0.0
455,n01484850,1,0.9208658337593079,0.363716653289584,0.9208658337593079
456,n01443537,0,0.0,0.3603650015055253,0.0
457,n01491361,1,0.7834806442260742,0.3681965468432098,0.7834806442260742
458,n01443537,1,0.9596593379974365,0.37513584092214747,0.9596593379974365
459,n01494475,1,0.9860100746154785,0.3575186349582169,0.9860100746154785
460,n01440764,1,0.9992825388908386,0.35935306081090834,0.9992825388908386
461,n01440764,1,0.9321497678756714,0.3625178930026523,0.9321497678756714
462,n01484850,1,0.9590126276016235,0.37361070642719973,0.9590126276016235
463,n01443537,0,0.0,0.3872315865019357,0.0
464,n01491361,1,0.8053643107414246,0.3737327760569679,0.8053643107414246
465,n01494475,0,0.0,0.3637625799171478,0.0
466,n01443537,1,0.9863249659538269,0.3693064015593219,0.9863249659538269
467,n01494475,1,0.7038551568984985,0.38476444186721326,0.7038551568984985
468,n01443537,0,0.0,0.38689887915249643,0.0
469,n01491361,1,0.9911885261535645,0.36114568752569776,0.9911885261535645
470,n01440764,1,0.9926678538322449,0.36469412208579155,0.9926678538322449
471,n01484850,1,0.7879515886306763,0.388118303197017,0.7879515886306763
472,n01443537,1,0.9994712471961975,0.3751525001539779,0.9994712471961975
473,n01494475,1,0.9738441705703735,0.3021496804927803,0.9738441705703735
474,n01440764,1,0.9998348951339722,0.39439953161737357,0.9998348951339722
475,n01443537,1,0.9635377526283264,0.358752041590334,0.9635377526283264
476,n01440764,1,0.9997954964637756,0.37739870988275104,0.9997954964637756
477,n01443537,1,0.9996494054794312,0.36506041892270596,0.9996494054794312
478,n01491361,1,0.8928099870681763,0.368051635733006,0.8928099870681763
479,n01494475,1,0.992253839969635,0.2719729805849333,0.992253839969635
480,n01484850,1,0.9910644292831421,0.3891529842783205,0.9910644292831421
481,n01440764,0,0.0,0.39847794740467624,0.0
482,n01443537,1,0.9965246319770813,0.3723658337412274,0.9965246319770813
483,n01443537,1,0.9997687935829163,0.37653321023834857,0.9997687935829163
484,n01484850,1,0.9644116759300232,0.35856442311955905,0.9644116759300232
485,n01484850,1,0.685536801815033,0.3711249125893943,0.685536801815033
486,n01440764,1,0.9999407529830933,0.37640178526004664,0.9999407529830933
487,n01494475,1,0.9609432816505432,0.3761431040824225,0.9609432816505432
488,n01494475,0,0.0,0.36626046247067506,0.0
489,n01443537,1,0.9997387528419495,0.3494743206546672,0.9997387528419495
490,n01443537,1,0.9991801381111145,0.3604169081127972,0.9991801381111145
491,n01443537,1,0.9994971752166748,0.3538612680167568,0.9994971752166748
492,n01494475,1,0.9253038167953491,0.3811679226583911,0.9253038167953491
493,n01443537,1,0.986905038356781,0.3700810460009355,0.986905038356781
494,n01484850,1,0.9896826148033142,0.37788535922955563,0.9896826148033142
495,n01443537,1,0.9834681749343872,0.3703058459150013,0.9834681749343872
496,n01494475,1,0.9939543604850769,0.36651854050353216,0.9939543604850769
